id,prediction
0,5.653803789584799e-07
1,1.077670642501971e-06
2,9.64373388256945e-07
3,63.09344865825647
4,298.72653770522186
5,779.3846578883646
6,1713.2306792395336
7,2655.6707955459756
8,2956.2446588577636
9,3121.2602985498643
10,3082.5913830917916
11,2978.468251995595
12,2554.5117240906893
13,2278.355365264717
14,2282.239554671803
15,1628.4133308358898
16,1068.352956699339
17,530.2977365724935
18,254.25874906092494
19,25.540979629544715
20,0.5711991471324467
21,8.564789766296599e-09
22,5.672048146720954e-07
23,1.0097338680736812e-06
24,4.1680672069333013e-07
25,8.690716626347239e-07
26,0.026950145337110598
27,144.23011653491545
28,681.6387758894288
29,1176.226478929271
30,1794.5989636568513
31,2510.8411045994726
32,3390.3450343103173
33,3746.5495336985637
34,3719.445928705142
35,3762.3551462253417
36,3644.404047770526
37,3369.3004356852653
38,3360.6713047030266
39,2973.872150970988
40,1829.8775173090135
41,989.4264143511087
42,384.47996279172963
43,118.77190593942214
44,1.1408144935607147
45,0.8849852951894945
46,0.12277752687383625
47,0.140162147741151
48,0.0
49,0.0
50,27.37524994634279
51,231.9985323451524
52,687.4591651866093
53,1700.0479075963497
54,2800.1569817005147
55,3922.5330945192777
56,4569.814399380269
57,4931.313323285
58,4938.7007144586
59,4744.187986454439
60,4300.32716763051
61,3982.299386477924
62,3460.360445519893
63,2225.1654670370176
64,1249.9948218839038
65,925.9495341144964
66,417.82140159499954
67,115.48258021408614
68,8.443011793817057
69,0.0
70,0.0
71,0.0
72,0.008304049258207158
73,0.009239326473792886
74,4.486893947631154
75,129.41275254407998
76,446.50148549766027
77,1461.4940095815407
78,2830.9121044271983
79,3872.9109698579987
80,4264.495604704449
81,3924.389193124531
82,3614.5884725351502
83,3604.698266644242
84,3330.461502360928
85,3015.9823381876986
86,3236.6545261682672
87,3008.9114408110154
88,1777.7292724608772
89,780.5001582828476
90,304.0571452389611
91,119.39116818952562
92,4.960486298957205
93,0.11362458399634434
94,0.0
95,0.0
96,0.008042313145601554
97,0.12799406711770445
98,59.77651209722331
99,257.4922169932589
100,562.499669562797
101,1576.612883495457
102,2759.754737444422
103,3603.192251917624
104,4379.774798036984
105,4556.353151399367
106,4619.496486765563
107,4830.827627355181
108,4802.150906746289
109,4275.111795245709
110,3664.915378109171
111,3066.3795115580942
112,1882.481248804847
113,1178.1571088598919
114,492.2722951500935
115,175.14475457626253
116,12.821888245284413
117,0.0
118,5.2611356906595574e-06
119,0.008044135012688969
120,0.00804934226023235
121,0.12799587010625046
122,47.08276954831969
123,277.5632190940866
124,675.6229250840352
125,1613.6125309753747
126,2930.0672170416346
127,3953.6199744555756
128,3998.4700293367764
129,3925.886387203243
130,3617.6266417682637
131,3315.018190682764
132,3144.933617320232
133,3240.8633431370295
134,3400.1680437035557
135,2754.5549987340546
136,1594.4429818630706
137,863.112666303122
138,413.241830058767
139,155.46860690876764
140,20.66124371499587
141,0.0
142,3.014938194212391e-06
143,0.008043813744137651
144,2.4599823227333673e-06
145,2.183988051740471e-06
146,59.91592322324135
147,282.5899360699981
148,705.5387038962754
149,1611.6561598752924
150,2884.3212887946306
151,4073.9396938465165
152,4538.298444068368
153,4880.035813248245
154,4572.56799080152
155,4488.153726414528
156,4031.458705316899
157,3659.9045832480115
158,3478.7624200873347
159,2622.5573940500126
160,1600.325309932135
161,838.2454990110247
162,455.11024949822695
163,181.96663376262646
164,23.36412604142938
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,6.0100870814442136
171,64.284754099381
172,120.59595454546148
173,190.9480453124239
174,312.06635705374816
175,502.7952859672889
176,578.7656530073948
177,650.4797094271358
178,750.9027584329132
179,1082.1847554677258
180,1521.369573793732
181,2083.496545129395
182,1729.2910758114472
183,1806.254055009767
184,1269.1700511175177
185,674.4985394608055
186,316.8373094909913
187,112.63967209827706
188,25.21251392143283
189,0.013253559790918246
190,3.951985846128991e-06
191,0.0
192,0.0
193,0.0
194,42.333835937382496
195,164.866158900494
196,305.62770402124056
197,561.3680075954268
198,1076.096119336129
199,2164.0797859317145
200,1777.7317263134287
201,2049.4707719475928
202,2495.0944910114404
203,1947.908997264432
204,2253.860398401079
205,2530.1189004553826
206,2193.5541074978833
207,1527.2297967394184
208,618.4331678249358
209,357.345824586874
210,195.7429592969718
211,57.31550529429222
212,12.023848815801788
213,0.19898749226932821
214,0.010868208972780735
215,0.0015824376682118668
216,0.010786011764050585
217,0.010664347582011402
218,12.704490712518375
219,75.96055361262484
220,133.91279916942116
221,298.8046231160221
222,602.0365110785604
223,937.9254008663371
224,1727.8902480178158
225,1602.9881156256051
226,1267.359954813358
227,1296.4409874136122
228,1022.7425682507164
229,899.76388618744
230,788.2938356281747
231,695.3957479902649
232,406.7221722739238
233,251.8307051888086
234,136.06585301084948
235,57.176022132346645
236,17.60213491290699
237,0.039178182898250924
238,0.0
239,0.0
240,0.009239430439869523
241,0.0
242,20.675853374719203
243,91.52023617780114
244,196.37916446992855
245,596.7308729541012
246,1045.4644275605222
247,2099.8761957136458
248,2164.8864644771875
249,1011.7385237679523
250,1001.9873159052182
251,1317.5995636474418
252,1551.1382935711715
253,1596.0949320355535
254,1426.8502495959644
255,1588.51999912122
256,1501.5008606674487
257,858.5923475806396
258,491.10608428703136
259,228.50971398538968
260,49.92643441836538
261,0.0
262,0.0013298625119197993
263,0.0013823920763691433
264,0.0
265,0.0
266,61.743330335821106
267,154.40743590825826
268,329.40926142044793
269,722.7878238529319
270,1198.8985817898604
271,1555.0391450241914
272,1830.764526582012
273,1908.0306853126735
274,1693.333608326805
275,1735.1696580480848
276,1928.7525186425996
277,1499.6748354418582
278,1400.06963732734
279,1284.2447660838507
280,839.9037334414448
281,459.9643148709299
282,223.32860277970786
283,70.03600927641274
284,11.842944139376797
285,0.008985236622912396
286,0.0
287,0.0008759113651102268
288,0.0
289,0.0
290,46.01466194294324
291,149.69269744371655
292,322.75590641917347
293,618.8868125019641
294,1293.2611064559799
295,1713.5632587912012
296,1512.127885893558
297,2000.3016579809337
298,2471.4380280316436
299,2373.347156635256
300,1776.4936394136787
301,1616.7063949003893
302,1365.0415663386211
303,1219.1078514903734
304,822.1618925433746
305,543.8496599465404
306,340.37450852447046
307,160.41478005148568
308,42.25017975389245
309,0.0
310,0.0
311,0.0
312,0.0
313,0.5577740314729169
314,50.925472948729805
315,149.69163567387977
316,452.2930301170092
317,834.5793196076289
318,1475.1477224940666
319,1767.1012310379492
320,2480.4573541387213
321,2644.8917327799777
322,2589.7007643570864
323,2239.2460157490955
324,2016.885967415324
325,1508.310862392117
326,1141.480136749231
327,824.5203722305175
328,503.29588297320817
329,302.5890366896353
330,144.1775630857435
331,101.36710035926829
332,10.988610379131988
333,0.0
334,0.0014699651630643018
335,0.0015200454002481933
336,0.0015194472383193158
337,0.0
338,12.30069930569866
339,65.63145335059622
340,188.08186731501527
341,548.3841565776709
342,684.8545587314235
343,860.1056460948693
344,985.5182027542044
345,1162.7532919322612
346,1297.8707781164244
347,1424.1681771057572
348,1343.7368228874384
349,1210.3831405138642
350,1069.3065200057936
351,976.6232536377378
352,720.0727280456051
353,509.7294888006736
354,274.0224688006461
355,131.23014366728427
356,35.527103397381794
357,0.7211602630873841
358,0.0
359,0.0
360,0.009569940505905095
361,3.0927012623269423
362,45.42208956394791
363,137.51249774040303
364,305.49050799450265
365,541.5243850619723
366,677.3143458354959
367,1128.7797548368305
368,1571.315926025195
369,1793.05647835756
370,1756.8258196463485
371,1781.8663425931645
372,1908.4301380189909
373,1566.052941846941
374,1082.6505560974624
375,970.1351816960781
376,796.1465396573292
377,627.3811727845755
378,424.0290539966987
379,124.12568226318979
380,19.119050709922583
381,0.0
382,0.0014698563354471617
383,0.00048462285938555283
384,0.0013981866627119643
385,1.8584104871394
386,33.969003295336194
387,97.24053128913184
388,190.16604485360054
389,445.55635721256783
390,500.1037914822044
391,778.9237522494221
392,879.0336512222709
393,982.8285653918393
394,1088.502094667206
395,1139.7351878218499
396,1416.640898813236
397,1464.1517954126134
398,1199.9719503446534
399,882.3866171543068
400,774.63820628795
401,523.6939886625669
402,427.52822304767005
403,216.17175579490043
404,60.49919163490353
405,0.9515221662155255
406,0.04630551234874858
407,2.93973755560728e-07
408,0.39508563430463184
409,21.80311020665637
410,150.41101266155138
411,457.7947518665823
412,972.7369690407036
413,1929.5355747612145
414,3169.98878695028
415,4163.711582699994
416,4720.360106106911
417,5013.68929326798
418,5150.118981911542
419,5153.542572911602
420,4838.839140613492
421,4286.748831152249
422,3735.421062135299
423,3067.267812540105
424,2130.3937981559234
425,1282.7705274290875
426,582.7223922632061
427,264.2023186381024
428,77.82776610273108
429,3.524849948906086
430,0.0
431,0.0034853222446393772
432,0.0003598998574219081
433,16.014811381450443
434,122.9945062642139
435,359.6873276093955
436,818.9152818528968
437,1529.0947796140194
438,2361.503927311172
439,3161.113219249347
440,3819.0681682765053
441,4328.975798368907
442,4175.342135695864
443,3463.6199031666993
444,2128.0814866509127
445,1256.6322671864596
446,960.0737421150836
447,1060.4539083911905
448,1096.7607793094728
449,615.064002221196
450,300.4923011507856
451,145.71817613521702
452,45.289770032876994
453,10.344786811851485
454,0.0
455,0.0003546968715752996
456,0.002280140540598552
457,3.8541936577648297
458,56.564213329691164
459,160.53051896286496
460,372.1063877446705
461,764.1061252586582
462,2249.694876765309
463,3381.6745046600977
464,3544.4660950855096
465,3635.8269430500336
466,4526.397299755598
467,4806.421966449993
468,4672.593683835025
469,4172.972027562213
470,3673.0100369601478
