id,prediction
0,0
1,1.00811559
2,1.112207532
3,64.69130707
4,380.2802277
5,971.3566895
6,1741.115417
7,2518.496948
8,2667.430298
9,2238.807983
10,2445.486694
11,3279.046631
12,2824.769287
13,2272.225952
14,2275.814209
15,1569.09967
16,1072.87915
17,614.8712769
18,219.2565155
19,14.02916098
20,4.223035038
21,2.158873439
22,0
23,0
24,0
25,1.605887771
26,2.043239832
27,155.5741882
28,602.2734985
29,1280.583801
30,2131.405762
31,2438.066284
32,3662.165039
33,3942.85376
34,3645.042358
35,3530.998291
36,3614.955444
37,3588.939697
38,2354.3573
39,2557.98877
40,1857.384277
41,977.8680725
42,438.3500061
43,78.48931503
44,1.918627203
45,6.248711944
46,0
47,0
48,0
49,0.664400935
50,23.64428806
51,241.5727921
52,710.5805969
53,1747.449524
54,2708.080566
55,3813.963623
56,4519.327637
57,4957.443848
58,5034.805664
59,4584.363525
60,4531.216553
61,3991.068115
62,3064.315918
63,2050.782104
64,1165.180298
65,815.5270081
66,348.5047455
67,105.7603607
68,2.402155638
69,1.197811604
70,0
71,0
72,0
73,0.965452135
74,12.81474257
75,106.2880821
76,410.693985
77,1257.398499
78,2078.386719
79,3412.234253
80,3641.278809
81,3169.498047
82,3462.296265
83,3457.136719
84,3436.712402
85,2819.899902
86,2832.853027
87,2678.380371
88,1781.953308
89,725.7444458
90,264.3107529
91,92.405056
92,2.812782645
93,0.634886146
94,0
95,0
96,0
97,0.664400935
98,47.18293762
99,263.7927475
100,655.7084656
101,1466.397217
102,2502.575562
103,3430.494141
104,4486.005615
105,4558.966064
106,4836.644043
107,4632.751953
108,4322.518555
109,3936.105835
110,3679.07312
111,2694.885376
112,1940.41803
113,967.1199341
114,436.8244171
115,150.696312
116,12.61405587
117,0.591343582
118,0
119,0
120,0
121,0.664400935
122,70.79872131
123,277.3615265
124,735.1020203
125,1587.719604
126,2415.577759
127,3375.844116
128,3992.878418
129,3618.080688
130,3827.717407
131,3227.648071
132,3018.248901
133,3475.289795
134,2962.054199
135,2537.081909
136,1432.759644
137,909.1127625
138,464.9981689
139,171.2773819
140,12.58229637
141,0.591343582
142,0
143,0
144,0
145,0.664400935
146,72.47748947
147,266.3018341
148,709.7098694
149,1598.3172
150,2627.113403
151,3824.146606
152,4242.170166
153,4612.611328
154,4366.40918
155,4144.415527
156,3809.983521
157,3391.936768
158,3011.792114
159,2247.672852
160,1604.265015
161,997.7347717
162,428.9640198
163,154.5763855
164,14.04754782
165,2.92909348
166,0
167,0
168,0
169,0.664400935
170,10.3346324
171,70.18257523
172,126.6969795
173,200.7202988
174,290.8428802
175,404.7529602
176,685.9667358
177,834.6512146
178,981.3931274
179,1425.186768
180,2136.9021
181,2099.033508
182,1950.242798
183,1868.966309
184,1062.266663
185,576.7306213
186,282.8545074
187,112.5053825
188,13.30107808
189,1.950581491
190,0
191,0
192,0
193,0.664400935
194,49.85481262
195,157.6377792
196,317.9447174
197,656.458313
198,1210.28479
199,2131.737915
200,2452.839355
201,2678.468384
202,2360.341431
203,2795.741089
204,2864.679565
205,2714.405151
206,2143.183655
207,1467.844238
