id,prediction
0,1.439056158065796
1,1.4274600744247437
2,1.4116376638412476
3,66.01197052001953
4,353.71978759765625
5,974.0716552734375
6,1874.712646484375
7,2660.07080078125
8,2831.896484375
9,2100.361572265625
10,2305.189453125
11,3111.064453125
12,2761.50732421875
13,2310.60693359375
14,2196.779296875
15,1438.656494140625
16,1043.298095703125
17,614.4805908203125
18,219.20901489257812
19,14.883776664733887
20,0.0
21,1.5080375671386719
22,1.716912031173706
23,2.271958589553833
24,1.2335901260375977
25,1.8544425964355469
26,2.0089612007141113
27,168.6890869140625
28,657.4173583984375
29,1434.759521484375
30,2377.124267578125
31,2578.21044921875
32,3511.24169921875
33,3862.037841796875
34,3830.16845703125
35,3624.26171875
36,3710.43408203125
37,3566.215576171875
38,2401.0908203125
39,2340.379638671875
40,1736.741455078125
41,904.7229614257812
42,408.9783630371094
43,84.24766540527344
44,1.3857735395431519
45,2.478027820587158
46,3.073868989944458
47,4.006183624267578
48,0.0
49,0.0
50,21.908245086669922
51,238.4567413330078
52,714.1708984375
53,1761.248291015625
54,2770.532470703125
55,3830.767578125
56,4459.1240234375
57,4997.9853515625
58,5105.6171875
59,4418.7734375
60,4476.30517578125
61,4024.63818359375
62,2864.186279296875
63,1893.758544921875
64,1128.640869140625
65,798.9754638671875
66,374.86090087890625
67,120.83967590332031
68,1.0905638933181763
69,0.6204237341880798
70,0.7590745687484741
71,0.4991165101528168
72,0.0
73,0.0
74,10.919598579406738
75,131.6925811767578
76,514.9878540039062
77,1217.929931640625
78,2302.682373046875
79,3672.92626953125
80,3849.276611328125
81,3075.813232421875
82,3081.14013671875
83,3149.371337890625
84,3294.858154296875
85,2740.5498046875
86,2901.46337890625
87,2453.34326171875
88,1687.5546875
89,703.0147705078125
90,232.53024291992188
91,89.9285888671875
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,40.99150466918945
99,283.24737548828125
100,686.5906372070312
101,1490.798583984375
102,2525.96728515625
103,3446.569580078125
104,4444.09521484375
105,4624.4267578125
106,4665.1748046875
107,4245.19921875
108,4454.99609375
109,4019.15771484375
110,3512.880859375
111,2742.18310546875
112,1943.3154296875
113,1029.1429443359375
114,485.7144470214844
115,168.6503143310547
116,23.836790084838867
117,0.0
118,4.150326728820801
119,1.6090762615203857
120,0.1603347510099411
121,0.44949039816856384
122,86.72179412841797
123,250.33181762695312
124,712.1370239257812
125,1643.77734375
126,2454.42041015625
127,3623.647705078125
128,4026.40234375
129,3647.73779296875
130,3575.81396484375
131,3011.340087890625
132,2853.927001953125
133,3359.361328125
134,2897.47705078125
135,2388.403564453125
136,1481.9769287109375
137,864.7005615234375
138,493.96966552734375
139,177.29351806640625
140,22.20956802368164
141,0.0
142,0.0
143,0.0
144,0.14608201384544373
145,0.36804574728012085
146,82.6002426147461
147,275.1872253417969
148,709.3804321289062
149,1673.8717041015625
150,2726.6298828125
151,3823.374267578125
152,4305.16064453125
153,4675.56103515625
154,4086.1484375
155,3826.684814453125
156,3477.5703125
157,3264.39208984375
158,3022.19091796875
159,2200.751953125
160,1569.187255859375
161,947.1839599609375
162,462.97540283203125
163,160.32810974121094
164,15.847058296203613
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,10.3880033493042
171,69.57145690917969
172,135.35501098632812
173,228.4439239501953
174,288.8222961425781
175,401.8734130859375
176,583.8548583984375
177,724.3670654296875
178,926.4930419921875
179,1340.108642578125
180,1815.5504150390625
181,2244.77392578125
182,1861.7230224609375
183,1752.5755615234375
184,1103.4332275390625
185,632.6217651367188
186,329.60723876953125
187,143.43283081054688
188,17.188880920410156
189,1.7572416067123413
190,0.4372633099555969
191,0.3732439875602722
192,0.4779130816459656
193,0.5534080862998962
194,56.289817810058594
195,181.45054626464844
196,366.86260986328125
197,709.1437377929688
198,1300.917236328125
199,2205.33447265625
200,2315.671875
201,2391.629150390625
202,2274.98583984375
203,2343.7470703125
204,2715.33544921875
205,2692.315185546875
206,2172.801025390625
207,1447.344482421875
208,905.4666137695312
209,386.9980773925781
210,189.6573944091797
211,53.924049377441406
212,5.049705982208252
213,0.1270672082901001
214,0.0
215,0.0
216,0.2040814906358719
217,0.3386508524417877
218,11.039494514465332
219,93.47052001953125
220,195.28091430664062
221,309.5104064941406
222,816.672119140625
223,1052.3408203125
224,2018.840087890625
225,2082.78662109375
226,1431.4208984375
227,1756.0826416015625
228,1113.426513671875
229,851.1194458007812
230,740.2526245117188
231,715.8561401367188
232,503.2581481933594
233,344.73040771484375
234,230.7273712158203
235,79.56526947021484
236,8.994226455688477
237,0.8518339991569519
238,0.0
239,0.0
240,0.523438572883606
241,0.4730551838874817
242,17.1385555267334
243,93.8532943725586
244,316.86138916015625
245,764.438720703125
246,1257.2532958984375
247,2238.821533203125
248,2173.862060546875
249,1850.701171875
250,1679.6126708984375
251,1833.3424072265625
252,2360.195556640625
253,2374.79638671875
254,2041.3101806640625
255,1584.768310546875
256,1315.430419921875
257,911.1353759765625
258,518.453857421875
259,178.4743194580078
260,39.92205047607422
261,3.7474074363708496
262,1.0318539142608643
263,0.9586807489395142
264,0.0
265,0.0
266,58.27507400512695
267,177.49566650390625
268,357.374755859375
269,762.3176879882812
270,1035.6070556640625
271,1286.6171875
272,1848.4169921875
273,1787.212890625
274,1347.38037109375
275,1827.926025390625
276,1679.7584228515625
277,929.4573974609375
278,937.5496215820312
279,821.8619384765625
280,680.4454956054688
281,402.32965087890625
282,220.60037231445312
283,71.58943176269531
284,10.690692901611328
285,0.0
286,11.367350578308105
287,11.170578002929688
288,3.041987180709839
289,4.652464389801025
290,77.70501708984375
291,172.62551879882812
292,467.1240234375
293,781.2783203125
294,1394.8585205078125
295,1523.1158447265625
296,1424.222900390625
297,2309.46337890625
298,2621.11083984375
299,2304.742919921875
