id,prediction
0,0.30438651396143085
1,0.5417486215371962
2,0.7818976642556912
3,56.96404140832454
4,341.55466556301195
5,928.6269670388643
6,1801.7183012137232
7,2463.771945849538
8,2810.3224244484045
9,2615.7297245314653
10,2662.0162960289963
11,3122.102478225343
12,2602.5575643479165
13,2274.663644889683
14,2239.8042943705677
15,1667.7792502333002
16,1218.409266038122
17,610.4345169916932
18,259.03247265594285
19,18.923832103357146
20,1.7202910886735943
21,2.3490257456904424
22,4.962577856716071
23,4.355099365836009
24,1.0701487200592255
25,1.6518159967405346
26,2.392099164073606
27,162.68096920222956
28,631.4895371733256
29,1307.8329659999124
30,1986.3935991643277
31,2500.050076331269
32,3509.17435660334
33,3914.166649018036
34,3841.805276606043
35,3925.9453285976724
36,3722.1377657371136
37,3569.288818642766
38,3011.553116935962
39,2675.6241682855984
40,1907.8835878109169
41,870.198567296867
42,398.0668206854372
43,83.69792098332177
44,0.0
45,4.232724032842451
46,2.338191640986393
47,12.09028053782338
48,1.4368719423808212
49,0.8802850509466286
50,29.74942619144869
51,233.96057195743546
52,660.3445058522378
53,1686.865859014295
54,2851.5707842186907
55,3742.0071031732755
56,4447.997623801216
57,4911.344794691438
58,4990.058207062536
59,4713.543978336141
60,4536.639455586371
61,4010.0918451717534
62,3206.8691800610413
63,2152.314369677993
64,1280.4457544171576
65,780.5251045808023
66,400.65251999570364
67,134.73416618360997
68,3.36676323678789
69,0.0
70,0.0
71,0.0
72,0.23387833389954157
73,0.31751495894625353
74,13.779569970682426
75,120.2830298204254
76,433.61015965068486
77,1299.9838200728586
78,2371.2378684554556
79,3730.4524324553386
80,3906.5522271910195
81,3278.2250317085586
82,3482.8730658542895
83,3366.286481504166
84,3410.869140962364
85,2858.758282919079
86,2982.55019892788
87,2789.4247999583736
88,1898.2520403318304
89,727.7835589380816
90,267.5050436021837
91,105.46529084484496
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,39.30975394002958
99,241.2305373697449
100,586.2622415431243
101,1451.151124710352
102,2733.765603967085
103,3533.0277894531005
104,4458.968459896017
105,4509.3329923260035
106,4937.774318015504
107,4781.707502535118
