id,prediction
0,0.5259158611297607
1,0.5958767533302307
2,0.6396307349205017
3,60.82188415527344
4,403.4331970214844
5,994.6324462890625
6,1805.6192626953125
7,2498.85302734375
8,2915.0390625
9,2235.83203125
10,2504.49658203125
11,3322.852294921875
12,2621.90869140625
13,2190.953857421875
14,2171.04833984375
15,1408.0631103515625
16,1191.0118408203125
17,601.697021484375
18,248.933349609375
19,15.59046459197998
20,0.0
21,2.149928569793701
22,2.0418927669525146
23,1.8272950649261475
24,0.3957134187221527
25,1.7150415182113647
26,1.9147220849990845
27,167.1522979736328
28,637.9827270507812
29,1272.7459716796875
30,2412.8095703125
31,2563.590087890625
32,3538.540771484375
33,3867.746337890625
34,3780.162353515625
35,3829.4384765625
36,3788.795166015625
37,3587.388427734375
38,2832.196533203125
39,2466.7431640625
40,1839.89111328125
41,879.0990600585938
42,423.2873229980469
43,74.77210998535156
44,2.3624167442321777
45,6.598576545715332
46,3.468153715133667
47,4.579294204711914
48,0.0
49,0.0
50,16.963457107543945
51,223.06015014648438
52,666.3956909179688
53,1824.5863037109375
54,2879.754150390625
55,3827.273193359375
56,4497.69580078125
57,4954.91015625
58,4985.3212890625
59,4525.5634765625
60,4539.46533203125
61,4057.37939453125
62,3201.809814453125
63,2068.27978515625
64,1240.8411865234375
65,777.3085327148438
66,410.552978515625
67,109.61487579345703
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.3789663314819336
74,14.795612335205078
75,111.40481567382812
76,431.8416442871094
77,1274.593505859375
78,2173.144287109375
79,3712.528076171875
80,3661.377197265625
81,2991.44482421875
82,3361.6376953125
83,3260.277099609375
84,3521.035888671875
85,2861.13720703125
86,2957.025634765625
87,2822.5390625
88,1774.708251953125
89,730.153076171875
90,257.3680419921875
91,91.21110534667969
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,40.08149337768555
99,270.85076904296875
100,659.0253295898438
101,1435.8125
102,2621.967529296875
103,3395.181884765625
104,4539.1767578125
105,4462.8427734375
106,4858.3798828125
107,4506.58984375
108,4072.3544921875
109,3943.7275390625
110,3664.328857421875
111,2798.91796875
112,1973.518798828125
113,1029.997802734375
114,445.1205749511719
115,179.77952575683594
116,17.915939331054688
117,0.0
118,2.302236318588257
119,1.097442865371704
120,0.5988940596580505
121,0.31688329577445984
122,65.53255462646484
123,250.11672973632812
124,701.88232421875
125,1633.8187255859375
126,2527.80224609375
127,3713.095458984375
128,3902.946533203125
129,3595.81640625
130,3785.689453125
131,3236.339111328125
132,2962.162353515625
133,3346.21484375
134,3067.13720703125
135,2453.707275390625
136,1478.1414794921875
137,892.196533203125
138,490.2445983886719
139,189.6546173095703
140,18.174129486083984
141,0.0
142,0.0
143,0.0
144,0.45440560579299927
145,0.6866915225982666
146,73.9002914428711
147,260.07061767578125
148,687.6221923828125
149,1675.9564208984375
150,2742.806640625
151,3936.976806640625
152,4302.56396484375
153,4477.8896484375
154,4058.5908203125
155,4162.28466796875
156,3764.474365234375
157,3231.236572265625
158,3066.561767578125
159,2343.125
160,1624.360595703125
161,951.235595703125
162,448.3466491699219
163,161.1466522216797
164,14.838554382324219
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,9.650664329528809
171,74.08139038085938
172,145.53549194335938
173,201.57850646972656
174,264.1137390136719
175,403.4747619628906
176,571.1371459960938
177,740.9783935546875
178,868.0950317382812
179,1403.3514404296875
180,1901.92626953125
181,2071.279541015625
182,1830.2032470703125
183,1753.1697998046875
184,1131.045654296875
185,588.4874877929688
186,294.8151550292969
187,145.7279510498047
188,19.854307174682617
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,57.98919677734375
195,165.5023651123047
196,331.5447998046875
197,669.9722900390625
198,1377.4345703125
199,2042.1070556640625
200,2074.07666015625
201,2328.74658203125
202,2273.544921875
203,2204.831298828125
204,2489.91650390625
205,2758.85498046875
206,1879.96728515625
207,1309.0650634765625
208,920.8895874023438
209,402.750732421875
210,206.8135986328125
211,57.873558044433594
212,6.660913944244385
213,0.05759364739060402
214,0.0
215,0.0
216,0.006941633764654398
217,0.818397581577301
218,10.439340591430664
219,139.37594604492188
220,219.7045440673828
221,298.7419738769531
222,843.7144775390625
223,1118.46875
224,2115.754150390625
225,2122.7880859375
226,1327.471435546875
227,1784.6417236328125
228,1097.42724609375
229,829.13720703125
230,695.2012329101562
231,721.7254028320312
232,498.1316223144531
233,349.86883544921875
234,241.40863037109375
235,80.65229034423828
236,9.6327543258667
237,0.5766823291778564
238,0.0
239,0.0
240,1.5442315340042114
241,1.6335532665252686
242,18.054304122924805
